A0A5P8YHT8	DisProt	DP02340
Q47785	DisProt	DP01044
Q9Z8L4	DisProt	DP02012
J8TM36	DisProt	DP00925
J7QA90	DisProt	DP02901
Q47184	DisProt	DP01201
Q6BBK3	DisProt	DP01296
Q7B2Z6	DisProt	DP00894
A0KJC7	DisProt	DP02499
Q9X0Q3	DisProt	DP00863
Q63K18	DisProt	DP00956
O50835	DisProt	DP01047
Q9I332	DisProt	DP00993
A0L5S6	DisProt	DP00927
O66858	DisProt	DP01155
O66683	DisProt	DP01092
A0A0H2ZP82	DisProt	DP01635
A0A0H3LBR3	DisProt	DP02017
O25555	DisProt	DP02949
O25010	DisProt	DP01510
Q2JIZ5	DisProt	DP01783
Q9KRE7	DisProt	DP02933
Q8A6W3	DisProt	DP02506
P96884	DisProt	DP01091
Q928V6	DisProt	DP02495
A0R1T8	DisProt	DP02502
Q6MRH6	DisProt	DP01069
Q81AN8	DisProt	DP03027
A0A0H3CFC9	DisProt	DP00987
Q5ZYC9	DisProt	DP00931
Q8NM20	DisProt	DP01742
A0A0H3MCR9	DisProt	DP02937
A4C1A5	DisProt	DP01968
Q72J05	DisProt	DP02168
Q87P35	DisProt	DP01785
Q2GI62	DisProt	DP01875
P73124	DisProt	DP01034
Q885L4	DisProt	DP00822
Q88MI5	DisProt	DP02372
A0A0H3GD84	DisProt	DP03028
A0A3S5Y0Q5	DisProt	DP02936
A0A068MVV3	DisProt	DP01148
Q9ZKK2	DisProt	DP03029
Q8XAD5	DisProt	DP02878
Q9ZLR7	DisProt	DP01986
A8AZZ3	DisProt	DP00858
Q9RJY2	DisProt	DP01934
Q7DD77	DisProt	DP02311
Q49ZM2	DisProt	DP00848
Q548Y4	DisProt	DP01667
H0W0T5	DisProt	DP00870
A0A0G2JXC5	DisProt	DP01139
Q9YIJ1	DisProt	DP02489
Q9J0X9	DisProt	DP03046
B4Y891	DisProt	DP01984
Q9WBP8	DisProt	DP02491
Q9Q8E9	DisProt	DP00849
O56139	DisProt	DP02494
Q85258	DisProt	DP01039
A0A140GKJ0	DisProt	DP02208
Q67953	DisProt	DP01806
Q808Y3	DisProt	DP02492
Q5V913	DisProt	DP01405
Q8QWD4	DisProt	DP00986
Q98148	DisProt	DP02334
E5LC01	DisProt	DP01621
A4ZNR2	DisProt	DP00871
Q84852	DisProt	DP02507
A7YK37	DisProt	DP02498
A4L7I4	DisProt	DP01469
A3RMR8	DisProt	DP01468
A4L7I2	DisProt	DP01466
Q80FJ1	DisProt	DP01043
A8CDV5	DisProt	DP01060
Q9DDG2	DisProt	DP00885
E1UJ20	DisProt	DP01432
Q70Q12	DisProt	DP00754
A7UMX5	DisProt	DP01056
Q9I9C0	DisProt	DP01664
Q9DEA6	DisProt	DP02983
Q91006	DisProt	DP01033
A0A060ZAA1	DisProt	DP01519
Q9I832	DisProt	DP01808
Q5S1W7	DisProt	DP01665
Q1PAB4	DisProt	DP01087
C6KEI3	DisProt	DP00919
Q90VU7	DisProt	DP02897
O89467	DisProt	DP00764
Q5QGG3	DisProt	DP02886
